Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes,Target1,Target2
134,15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,99779,Male,Loyal Customer,43,Business travel,Business,2937,4,4,4,4,5,4,5,3,3,4,3,4,3,5,0,0,0,1
135,15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,88263,Male,Loyal Customer,46,Business travel,Business,545,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0,0,1
136,15667602,Cheng,704,Spain,Male,33,3,0,2,1,0,73018.74,128642,Male,Loyal Customer,25,Personal Travel,Eco,679,1,3,1,4,1,1,1,1,5,5,2,5,3,1,1,0,0,0
137,15684147,Palerma,678,France,Male,43,5,102338.19,1,1,1,79649.62,94050,Male,Loyal Customer,39,Business travel,Business,3771,2,2,2,2,4,5,5,4,4,4,4,4,4,4,0,0,0,1
138,15789874,Wang,712,France,Female,29,3,87375.78,2,0,0,166194.53,115448,Female,Loyal Customer,30,Business travel,Business,2189,5,5,5,5,3,3,3,3,3,4,4,4,5,3,0,0,0,1
139,15757952,Teng,651,France,Male,44,2,0,3,1,0,102530.35,10671,Female,Loyal Customer,40,Business travel,Business,2735,5,5,5,5,5,5,4,4,4,4,5,4,4,5,0,0,1,1
140,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,10498,Female,Loyal Customer,50,Business travel,Business,2320,4,4,4,4,2,4,4,5,5,5,5,3,5,4,0,0,0,1
141,15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,9423,Female,disloyal Customer,26,Business travel,Business,368,2,4,2,1,4,2,3,4,3,4,5,3,5,4,0,0,0,0
142,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,118745,Female,Loyal Customer,26,Personal Travel,Eco,621,4,5,4,2,1,4,1,1,5,5,4,5,5,1,31,35,0,0
143,15762048,Yuan,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,45773,Female,Loyal Customer,57,Business travel,Eco,391,4,5,5,5,4,1,4,4,4,4,4,1,4,5,29,33,0,1
144,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,19130,Male,Loyal Customer,30,Personal Travel,Eco,287,3,4,3,4,3,3,3,3,5,3,4,5,4,3,0,0,0,0
145,15609623,McConnell,637,France,Female,63,5,0,1,1,0,28092.77,98313,Male,Loyal Customer,14,Personal Travel,Eco,1565,3,5,3,4,2,3,2,2,3,5,5,3,5,2,56,63,1,0
146,15711901,Iheatu,500,France,Male,45,2,109162.82,1,1,1,126145.08,53875,Female,disloyal Customer,35,Business travel,Eco,140,3,4,2,4,5,2,5,5,1,3,4,4,3,5,7,0,0,0
147,15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,33301,Female,Loyal Customer,31,Personal Travel,Eco Plus,163,3,5,0,4,4,0,3,4,4,2,4,5,4,4,25,30,0,0
148,15729018,Alexander,666,France,Female,33,2,147229.65,1,1,1,56410.17,7022,Male,Loyal Customer,18,Personal Travel,Eco,234,1,3,1,3,3,1,1,3,3,3,3,2,2,3,34,32,0,0
149,15698246,Gordon,658,France,Female,24,2,0,2,1,1,84694.49,93953,Male,Loyal Customer,36,Personal Travel,Eco,507,3,2,3,4,1,3,1,1,1,2,3,1,3,1,1,0,0,0
150,15712409,Tang,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,4111,Male,Loyal Customer,59,Business travel,Business,431,3,3,5,3,5,5,4,5,5,5,5,3,5,4,0,0,0,1
151,15758306,T'an,654,France,Male,32,6,0,2,1,1,137898.57,100257,Female,disloyal Customer,24,Business travel,Eco,1204,2,2,2,1,2,2,2,2,3,4,4,4,5,2,0,10,0,0
152,15621435,Davies,623,France,Female,39,1,160903.2,1,0,0,78774.36,50404,Female,disloyal Customer,42,Business travel,Eco,86,3,1,3,4,1,3,1,1,2,1,4,3,4,1,0,0,0,0
153,15566295,Sanders,761,France,Female,33,6,138053.79,2,1,0,148779.41,35738,Male,disloyal Customer,36,Business travel,Eco,1005,3,3,3,4,4,3,4,4,1,2,5,3,2,4,35,21,0,0
154,15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,85153,Male,disloyal Customer,28,Business travel,Business,874,0,0,0,4,3,0,3,3,4,5,5,4,4,3,0,0,1,1
155,15662532,Holmes,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,2776,Female,Loyal Customer,53,Business travel,Business,1963,2,2,2,2,4,5,5,4,4,4,4,4,4,3,1,1,0,1
156,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,121171,Male,Loyal Customer,33,Personal Travel,Eco,2521,4,3,4,3,4,2,2,3,5,2,2,2,3,2,0,0,1,1
157,15703437,Chinedum,726,France,Male,34,3,0,2,1,0,196288.46,52340,Female,Loyal Customer,68,Business travel,Business,2923,4,3,3,3,3,3,3,2,2,2,4,3,2,2,0,6,0,0
158,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,33295,Female,Loyal Customer,61,Personal Travel,Eco Plus,101,3,1,3,3,5,4,3,4,4,3,4,1,4,2,0,0,0,0
159,15599452,Conti,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,35166,Male,Loyal Customer,28,Business travel,Business,1010,2,2,2,2,4,4,4,4,2,5,2,4,1,4,31,88,0,1
160,15719793,Watson,850,Spain,Male,62,5,0,2,1,1,180243.56,106197,Female,Loyal Customer,46,Business travel,Business,302,5,5,5,5,2,5,5,5,5,5,5,5,5,4,50,42,0,1
161,15771580,Davison,850,France,Female,38,0,106831.69,1,0,1,148977.72,105747,Female,Loyal Customer,40,Business travel,Business,3185,2,4,4,4,4,3,3,2,2,2,2,1,2,4,0,0,0,0
162,15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41,115719,Female,Loyal Customer,29,Business travel,Business,2193,2,2,4,2,3,3,3,3,3,3,5,3,5,3,13,4,0,1
163,15722350,Udinesi,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,113752,Male,Loyal Customer,46,Personal Travel,Eco,236,2,4,2,1,1,2,4,1,5,3,4,4,5,1,31,23,0,0
164,15611371,Siciliani,736,France,Male,43,4,176134.54,1,1,1,52856.88,107752,Male,Loyal Customer,69,Personal Travel,Eco,251,3,4,3,1,5,3,5,5,3,3,4,5,1,5,14,7,0,0
165,15673584,Bell,652,France,Female,74,5,0,2,1,1,937.15,93203,Female,Loyal Customer,40,Personal Travel,Business,1756,3,4,3,5,4,2,1,1,1,3,1,5,1,2,11,0,0,0
166,15636396,Jackson,627,France,Female,35,7,0,2,0,1,193022.44,29329,Female,Loyal Customer,35,Personal Travel,Eco,859,4,5,4,4,1,4,1,1,4,2,4,4,5,1,0,0,0,1
167,15706170,Onyemere,636,France,Male,34,1,84055.43,1,0,0,37490.84,15715,Female,Loyal Customer,39,Business travel,Eco,419,3,4,4,4,3,3,3,3,2,1,3,4,4,3,7,30,0,0
168,15725478,McClemans,775,France,Male,60,7,0,2,1,1,111558.7,94309,Female,Loyal Customer,49,Business travel,Business,3263,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0,0,1
169,15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,71802,Female,disloyal Customer,62,Business travel,Business,1744,1,0,0,2,1,1,1,1,4,2,4,3,4,1,16,35,1,0
170,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,5223,Female,Loyal Customer,61,Business travel,Business,295,2,2,3,2,3,4,4,4,4,4,4,5,4,3,0,0,0,1
171,15690796,Chambers,516,France,Male,37,8,0,1,1,0,101834.58,88301,Male,disloyal Customer,24,Business travel,Eco,545,3,2,3,4,4,3,4,4,1,5,4,1,4,4,16,17,0,0
172,15716728,Basedow,513,Spain,Female,42,10,0,2,0,1,73151.25,65245,Male,Loyal Customer,54,Business travel,Business,3091,2,2,3,2,4,5,5,5,5,5,5,5,5,3,0,0,0,1
173,15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,107970,Male,Loyal Customer,37,Business travel,Eco,825,4,1,1,1,4,3,4,4,4,4,3,1,4,4,0,0,0,0
174,15748481,Howey,564,France,Female,27,6,0,1,0,0,7819.76,82027,Male,Loyal Customer,40,Personal Travel,Eco,1576,3,4,3,4,2,3,2,2,4,3,4,5,4,2,0,0,0,0
175,15757777,Pai,636,France,Female,35,2,0,2,1,1,23129.46,63845,Male,Loyal Customer,32,Business travel,Business,1212,3,4,4,4,3,4,3,3,2,3,3,1,4,3,0,2,0,0
176,15747808,Ni,712,France,Male,29,3,102540.61,1,1,1,189680.79,116038,Female,Loyal Customer,41,Personal Travel,Eco,325,3,4,3,4,1,3,1,1,4,4,4,3,3,1,1,2,0,0
177,15810593,Forbes,568,France,Male,51,4,0,3,1,1,66586.56,67975,Female,disloyal Customer,17,Business travel,Business,1242,0,0,0,3,4,0,4,4,4,4,4,4,5,4,18,11,0,1
178,15693376,Baryshnikov,741,Spain,Male,43,0,0,2,1,1,2920.63,64117,Female,Loyal Customer,41,Business travel,Business,2288,1,1,1,1,5,5,4,2,2,2,2,4,2,5,0,0,1,1
179,15579808,Kramer,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,22342,Male,Loyal Customer,30,Business travel,Eco,238,3,3,5,3,3,3,3,3,4,3,3,1,3,3,0,0,0,0
180,15598275,Sochima,709,France,Female,32,7,0,2,1,1,199418.02,51842,Male,Loyal Customer,19,Personal Travel,Eco Plus,455,2,5,2,1,2,2,2,2,3,5,5,4,4,2,0,0,0,0
181,15737080,Marchesi,510,France,Female,32,1,0,2,0,1,28515.17,70529,Female,Loyal Customer,46,Business travel,Business,3017,4,4,3,4,4,4,5,3,3,3,3,3,3,5,0,0,0,1
182,15668580,Todd,716,Spain,Male,33,2,0,2,1,1,92916.53,48502,Female,disloyal Customer,28,Business travel,Eco,853,3,3,3,3,5,3,3,5,4,2,3,3,4,5,0,0,0,0
183,15569438,Mai,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,126963,Male,Loyal Customer,44,Business travel,Business,1828,1,1,1,1,3,5,4,2,2,2,2,4,2,3,1,12,0,1
184,15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,41145,Male,Loyal Customer,50,Personal Travel,Eco,224,3,4,3,1,1,3,1,1,5,3,5,4,4,1,0,0,0,0
185,15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,110032,Male,Loyal Customer,55,Personal Travel,Eco Plus,1204,3,2,3,4,5,3,5,5,1,3,4,1,3,5,0,0,1,0
186,15625592,Sal,486,France,Male,26,2,0,2,1,1,31399.4,88174,Female,disloyal Customer,22,Business travel,Eco,515,4,2,4,3,3,4,3,3,5,3,4,3,4,3,81,84,0,1
187,15635141,Miller,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,60765,Male,Loyal Customer,25,Business travel,Business,628,1,4,4,4,1,1,1,1,4,1,3,2,4,1,17,52,1,0
188,15642570,Scott,675,Spain,Male,35,8,0,2,1,0,29062.25,87271,Male,Loyal Customer,53,Business travel,Eco,577,1,0,0,3,4,1,2,4,4,4,2,2,2,4,0,0,0,0
189,15702175,Herrin,755,France,Female,29,4,148654.84,2,1,1,28805.09,35613,Male,Loyal Customer,7,Personal Travel,Eco Plus,828,2,5,2,4,3,2,3,3,3,5,5,4,5,3,11,20,0,0
190,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,128879,Male,Loyal Customer,36,Business travel,Business,2454,3,3,3,3,3,5,4,4,4,4,4,4,4,5,2,22,0,1
191,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,1868,Female,disloyal Customer,32,Business travel,Business,931,3,3,3,2,3,3,3,3,2,2,3,4,3,3,24,6,0,0
192,15759499,Gardiner,598,France,Female,32,4,111156.52,1,1,1,167376.26,23210,Female,Loyal Customer,34,Business travel,Business,2101,3,3,1,3,4,3,5,5,5,5,5,1,5,5,0,0,0,1
193,15659568,Atkinson,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,108112,Male,Loyal Customer,51,Business travel,Business,3320,4,4,5,4,4,5,4,5,5,5,5,3,5,3,0,4,0,1
194,15715597,Onyemauchechi,679,France,Male,36,1,97234.58,1,1,0,188997.08,115746,Male,Loyal Customer,36,Business travel,Business,2346,3,4,4,4,2,2,2,3,3,3,3,2,3,1,12,25,0,0
195,15610147,Ross,632,France,Male,60,2,0,2,0,1,2085.32,40243,Female,Loyal Customer,34,Business travel,Business,2698,4,4,4,4,5,2,5,5,5,5,5,1,5,1,0,0,0,1
196,15802362,Newland,550,Spain,Male,45,0,0,2,0,1,70399.71,117207,Female,Loyal Customer,23,Personal Travel,Eco,370,1,4,1,5,4,1,4,4,5,3,3,3,5,4,30,12,0,0
197,15660524,Hu,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,21084,Male,Loyal Customer,30,Business travel,Business,3101,1,0,0,4,3,0,3,3,2,1,3,4,4,3,61,48,0,0
198,15747168,Sanders,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,73334,Male,Loyal Customer,49,Business travel,Business,1197,1,1,1,1,3,5,5,4,4,5,4,5,4,3,0,5,1,1
199,15796910,Tsui,625,Spain,Female,57,7,0,1,0,0,84106.17,61660,Female,Loyal Customer,58,Business travel,Business,1504,3,3,3,3,3,4,4,5,5,5,5,4,5,5,29,14,1,1
200,15707674,Marino,515,France,Female,58,2,131852.81,1,1,0,81436.68,105806,Female,Loyal Customer,50,Personal Travel,Eco,883,4,3,4,1,4,3,4,3,3,4,3,1,3,3,0,0,1,0
201,15565706,Akobundu,612,Spain,Male,35,1,0,1,1,1,83256.26,17051,Female,disloyal Customer,28,Business travel,Eco,1134,5,5,5,4,5,5,5,5,1,2,2,2,1,5,16,3,1,1
202,15587596,Morrison,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,6143,Female,Loyal Customer,48,Business travel,Business,409,2,5,5,5,4,3,4,2,2,2,2,3,2,2,60,56,0,0
203,15751943,Mai,529,Spain,Female,43,5,0,2,0,0,79476.63,19708,Female,Loyal Customer,51,Business travel,Business,1961,3,2,2,2,2,2,3,3,3,3,3,1,3,2,3,0,0,0
204,15621227,Hs?eh,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,109,Female,Loyal Customer,72,Business travel,Business,1954,1,1,3,1,1,1,1,4,5,3,2,1,4,1,60,145,0,0
205,15757588,Wright,526,France,Male,30,9,0,2,0,0,100995.68,123288,Male,Loyal Customer,57,Personal Travel,Eco,507,3,5,3,5,3,3,3,3,3,1,1,4,4,3,0,0,0,0
206,15640922,Demaine,791,France,Female,52,7,0,1,1,1,122782.5,58785,Female,Loyal Customer,54,Business travel,Business,1197,4,2,4,4,4,4,5,4,4,4,4,3,4,5,0,0,0,1
207,15567557,Chien,573,France,Male,27,2,128243.03,1,1,1,11631.34,40256,Male,disloyal Customer,29,Business travel,Business,347,4,4,4,3,4,4,4,4,1,3,2,2,2,4,0,0,0,0
208,15670103,Dickinson,565,France,Female,38,5,126645.13,1,1,1,168303.55,56246,Male,Loyal Customer,39,Business travel,Business,2434,2,2,2,2,5,5,5,3,2,5,5,5,4,5,107,90,0,1
209,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,36487,Female,Loyal Customer,61,Business travel,Business,2260,3,3,1,1,5,3,3,3,3,3,3,2,3,2,50,81,1,0
210,15732774,Marchesi,656,France,Male,37,7,112291.34,1,1,0,153157.97,29332,Female,Loyal Customer,46,Personal Travel,Eco,834,0,5,0,4,5,5,4,3,3,0,3,3,3,4,0,5,0,1
211,15628558,Pan,447,France,Female,44,5,89188.83,1,1,1,75408.24,108009,Female,Loyal Customer,41,Business travel,Business,271,3,3,3,3,2,4,5,4,4,4,4,5,4,3,0,0,0,1
212,15729201,Harewood,682,France,Male,55,9,0,1,1,0,153356.8,81375,Male,Loyal Customer,27,Business travel,Business,1767,2,3,3,3,2,3,2,2,3,4,4,4,4,2,51,38,1,0
213,15731117,Kao,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,60823,Male,Loyal Customer,59,Personal Travel,Eco,455,3,4,3,3,3,3,3,3,4,5,5,4,4,3,0,0,0,0
214,15615207,Yeh,792,Spain,Male,47,0,0,1,1,1,5557.88,121459,Female,Loyal Customer,26,Personal Travel,Eco,290,4,4,3,4,5,3,5,5,5,5,5,4,4,5,0,0,1,1
215,15773512,Bischof,627,Spain,Female,25,4,0,1,1,1,194313.93,55859,Male,Loyal Customer,29,Business travel,Business,1907,4,4,4,4,4,4,4,4,4,5,5,3,4,4,35,35,0,1
216,15572145,Ashton,767,France,Female,34,8,0,2,1,0,94767.77,108968,Male,Loyal Customer,25,Personal Travel,Eco,542,3,5,3,3,3,3,3,3,3,3,4,3,4,3,0,0,0,0
217,15642710,Napolitani,686,France,Male,26,7,0,2,1,0,1540.89,72688,Male,Loyal Customer,11,Personal Travel,Eco,964,3,3,2,3,5,2,5,5,4,1,3,3,3,5,14,0,0,0
218,15574213,Wilson,789,France,Female,53,1,158271.74,1,1,1,5036.39,63046,Female,Loyal Customer,63,Personal Travel,Eco,967,3,4,3,3,2,5,5,3,3,3,3,4,3,5,0,2,1,0
219,15718852,Uren,794,France,Male,56,9,96951.21,1,1,1,71776.76,21578,Female,Loyal Customer,10,Personal Travel,Eco Plus,331,4,4,4,4,2,4,2,2,3,4,4,3,5,2,43,45,0,0
220,15583840,Okechukwu,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,98471,Female,Loyal Customer,7,Personal Travel,Eco,210,3,3,3,4,1,3,1,1,2,5,2,3,5,1,9,4,1,0
221,15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,96054,Male,Loyal Customer,61,Business travel,Eco,835,2,3,3,3,2,2,2,2,1,4,3,1,3,2,66,57,1,0
222,15813504,Onyemachukwu,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,40121,Male,Loyal Customer,47,Personal Travel,Eco,368,2,4,2,4,2,2,2,2,1,4,3,2,3,2,0,0,0,0
223,15711314,Kao,589,Spain,Female,45,1,0,1,0,0,125939.22,7264,Female,Loyal Customer,10,Personal Travel,Eco,135,1,0,1,4,3,1,3,3,4,3,4,5,4,3,6,1,1,0
224,15621064,Russell,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,79708,Male,Loyal Customer,24,Personal Travel,Eco,762,2,5,2,1,2,2,2,2,5,2,4,5,5,2,0,0,0,0
225,15627847,Woronoff,850,France,Male,40,6,0,1,1,0,136985.08,109921,Female,Loyal Customer,16,Personal Travel,Eco,971,0,5,0,3,4,0,4,4,3,3,4,5,4,4,127,118,1,1
226,15588090,Ferri,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,124820,Male,Loyal Customer,39,Business travel,Business,280,3,3,3,3,1,3,2,3,3,3,3,4,3,2,0,0,1,0
227,15735270,Ruggiero,767,Spain,Male,47,2,0,1,1,0,48161.18,86107,Male,Loyal Customer,46,Business travel,Business,3145,5,5,5,5,2,4,4,5,5,5,5,4,5,3,21,18,1,1
228,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,89654,Female,Loyal Customer,35,Business travel,Business,2017,3,1,1,1,3,4,3,3,3,3,3,1,3,2,99,81,0,0
229,15753215,Yashina,651,Spain,Female,36,8,0,2,1,0,91652.43,110930,Male,Loyal Customer,61,Personal Travel,Eco,406,2,1,2,4,5,2,1,5,2,5,3,4,3,5,21,19,0,0
230,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,125961.48,37310,Female,Loyal Customer,60,Business travel,Eco,1035,5,2,5,2,2,4,1,4,4,5,4,1,4,1,9,0,0,1
231,15691061,Rapuokwu,740,France,Female,37,9,0,2,1,1,73225.31,43568,Male,Loyal Customer,60,Personal Travel,Business,1499,2,4,2,2,3,4,4,2,2,2,2,3,2,3,0,0,0,0
232,15808326,Maslov,592,France,Female,34,9,0,2,1,1,20460.2,75008,Female,disloyal Customer,34,Business travel,Business,236,1,1,1,2,2,1,2,2,4,5,4,5,4,2,0,0,0,0
233,15566660,Cole,670,France,Female,41,10,0,3,1,0,81602.02,52718,Female,Loyal Customer,14,Personal Travel,Business,406,2,5,2,1,3,2,5,3,3,4,5,5,4,3,0,0,0,0
234,15778947,Sullivan,628,France,Male,36,3,0,2,1,1,8742.91,7269,Male,Loyal Customer,55,Personal Travel,Eco,139,2,4,2,1,4,2,4,4,5,3,5,5,4,4,28,21,0,0
235,15632977,Hsiao,745,France,Male,47,5,0,2,0,0,145789.71,124266,Female,Loyal Customer,64,Business travel,Business,2160,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0,0,1
236,15591747,Rossi,705,France,Male,32,3,0,2,0,0,129576.99,34498,Female,Loyal Customer,46,Business travel,Eco Plus,1990,3,1,1,1,1,3,3,3,3,3,3,2,3,4,4,0,0,0
237,15567335,Allsop,559,France,Female,42,7,0,2,1,1,190040.29,114995,Male,Loyal Customer,34,Business travel,Business,308,0,0,0,1,1,1,1,3,3,4,5,1,4,1,180,181,0,1
238,15609299,Chamberlain,595,France,Male,29,6,150685.79,1,1,0,87771.06,37054,Male,Loyal Customer,42,Business travel,Business,1072,1,1,1,1,2,1,2,4,4,4,4,4,4,1,2,0,0,1
239,15669945,Jackson,492,France,Male,35,4,141359.37,2,1,0,39519.53,64023,Male,disloyal Customer,35,Business travel,Business,919,2,2,2,3,2,2,2,2,3,2,5,5,5,2,85,87,0,0
240,15736271,Dumetochukwu,498,France,Female,29,9,0,1,1,0,190035.83,4822,Male,Loyal Customer,56,Business travel,Business,408,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0,0,1
241,15710390,Uspensky,655,France,Female,39,6,94631.26,2,1,1,148948.52,94214,Female,disloyal Customer,22,Business travel,Business,248,4,0,4,1,3,4,1,3,3,2,5,5,5,3,11,3,0,1
242,15756481,Garcia,636,France,Female,39,3,118336.14,1,1,0,184691.77,124475,Female,Loyal Customer,18,Personal Travel,Eco,980,2,5,3,2,4,3,4,4,5,3,4,3,5,4,0,0,0,0
243,15736730,Soto,634,France,Female,45,2,0,1,1,1,143458.31,129206,Female,disloyal Customer,38,Business travel,Eco,919,3,3,3,4,4,3,4,4,4,2,4,1,3,4,0,0,0,0
244,15626040,McDonald,793,Spain,Male,63,0,0,2,0,1,27166.75,47232,Male,Loyal Customer,14,Business travel,Eco Plus,954,2,1,1,1,2,2,4,2,1,1,3,3,4,2,100,109,0,0
245,15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,22000,Male,Loyal Customer,57,Personal Travel,Eco,500,2,4,2,3,2,2,1,2,4,3,5,4,5,2,6,0,1,0
246,15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,17445,Male,Loyal Customer,36,Personal Travel,Eco,376,2,4,2,3,4,2,4,4,4,4,4,4,4,4,0,1,1,0
247,15684908,Davidson,540,Germany,Male,64,1,91869.69,1,0,1,95421,98869,Female,disloyal Customer,42,Business travel,Business,991,4,4,4,1,2,4,2,2,3,4,5,4,4,2,10,8,0,0
248,15569446,Tu,732,France,Female,34,8,122338.43,2,1,0,187985.85,44601,Female,Loyal Customer,47,Business travel,Eco,508,2,4,5,4,3,4,5,2,2,2,2,3,2,5,0,7,0,1
249,15777504,Colbert,617,France,Female,30,8,0,1,1,1,92621.9,88075,Male,Loyal Customer,39,Business travel,Business,442,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,0,0,1
250,15677906,Owens,637,Spain,Female,54,5,0,1,0,1,150836.98,113101,Female,Loyal Customer,29,Personal Travel,Eco,479,3,2,3,4,2,3,2,2,3,4,4,1,4,2,0,0,0,0
251,15703292,Chimezie,573,France,Male,26,8,86270.93,2,1,1,90177.3,5701,Female,Loyal Customer,12,Personal Travel,Eco,196,4,5,4,1,1,4,1,1,3,4,5,4,4,1,0,0,0,1
252,15712938,Genovese,531,France,Male,44,3,0,2,1,1,34416.79,62632,Female,Loyal Customer,62,Personal Travel,Eco,1744,1,2,1,2,3,2,2,4,4,1,4,2,4,3,0,0,0,0
253,15631359,Daluchi,489,France,Female,38,5,117289.92,1,0,0,85231.88,99218,Female,Loyal Customer,47,Business travel,Business,1813,4,4,4,4,2,5,4,5,5,4,5,4,5,5,0,0,0,1
254,15720847,Sheffield,601,France,Male,35,2,0,2,1,1,118983.18,116999,Male,disloyal Customer,35,Business travel,Business,338,2,2,2,3,4,2,4,4,5,3,5,4,4,4,0,0,0,0
255,15787830,Bailey,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,70792,Male,Loyal Customer,53,Business travel,Business,328,0,0,0,3,4,5,5,2,2,2,2,5,2,4,0,0,0,1
256,15599869,Dyson,728,Spain,Female,29,1,0,1,1,1,83056.22,105810,Female,Loyal Customer,63,Personal Travel,Eco,663,2,4,2,3,4,4,3,2,2,2,1,2,2,3,76,57,0,0
257,15592078,Davide,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,119565,Female,Loyal Customer,49,Business travel,Business,2968,4,4,4,4,5,5,5,5,5,5,5,4,5,5,13,26,0,1
258,15596228,Uwaezuoke,490,France,Male,29,4,0,2,1,0,32089.57,62225,Female,Loyal Customer,35,Personal Travel,Eco,2454,1,5,1,4,2,1,2,2,3,2,3,5,5,2,0,0,0,0
259,15578462,Hs?,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,119211,Female,disloyal Customer,29,Personal Travel,Eco,290,5,5,5,3,2,5,2,2,3,3,4,4,4,2,0,0,0,1
260,15756894,Onwuka,635,France,Male,29,1,0,1,0,1,24865.54,104977,Female,disloyal Customer,37,Business travel,Business,314,4,4,4,5,2,4,2,2,5,2,4,5,5,2,0,0,0,1
261,15796167,Flores,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,104882,Male,Loyal Customer,22,Personal Travel,Eco,327,2,2,2,4,4,2,4,4,3,2,4,4,4,4,0,0,0,0
262,15664808,Nicoll,790,Spain,Female,37,3,0,3,0,0,98897.32,118840,Female,Loyal Customer,39,Business travel,Eco Plus,221,2,2,2,2,2,2,2,2,2,2,1,5,2,2,0,3,0,1
263,15664555,Hughes,587,France,Male,40,2,0,4,0,1,106174.7,119132,Female,disloyal Customer,43,Business travel,Business,356,4,4,4,3,4,4,4,4,4,5,5,5,4,4,6,19,1,0
264,15607278,Romano,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,98178,Female,Loyal Customer,56,Business travel,Business,3710,3,3,3,3,3,4,5,5,5,5,5,5,5,5,31,37,0,1
265,15585222,Norman,515,France,Male,41,8,0,2,1,1,185054.14,50180,Female,disloyal Customer,22,Business travel,Eco,109,3,1,3,2,3,1,1,3,1,3,3,1,4,1,235,235,0,0
266,15750299,Davison,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,76122,Female,Loyal Customer,49,Business travel,Business,689,5,5,5,5,5,4,4,2,2,2,2,4,2,4,15,10,0,1
267,15761294,Manna,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,24574,Female,Loyal Customer,25,Business travel,Eco Plus,696,3,4,4,4,3,3,1,3,3,1,3,1,3,3,0,11,1,0
268,15810454,Reed,709,France,Male,32,4,147307.91,1,0,1,40861.55,19277,Female,Loyal Customer,32,Business travel,Business,430,3,3,3,3,4,4,4,4,3,5,4,1,4,4,0,0,0,1
