Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes
139,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,63240,Male,disloyal Customer,37,Business travel,Business,337,5,5,5,5,3,5,3,3,5,2,5,4,5,3,69,58
140,15654891,He,811,France,Male,30,6,0,2,1,1,180591.32,49158,Female,Loyal Customer,35,Business travel,Business,262,4,4,4,4,5,4,2,5,5,5,5,3,5,1,52,44
141,15611365,Fanucci,730,France,Female,32,9,127661.69,1,0,0,60905.51,122438,Female,Loyal Customer,62,Personal Travel,Eco,1916,3,1,3,3,5,3,4,4,4,3,4,4,4,2,0,0
142,15749103,Ginikanwa,604,Germany,Female,47,4,118907.6,1,0,1,47777.15,101455,Female,Loyal Customer,44,Business travel,Business,3418,3,3,3,3,5,4,4,4,4,4,4,5,4,4,10,3
143,15810203,Manning,499,Germany,Female,44,6,77627.33,2,1,0,108222.68,88967,Male,Loyal Customer,41,Business travel,Eco,1199,1,2,2,2,1,1,1,1,3,5,3,2,3,1,0,0
144,15813660,Forlonge,754,Spain,Male,40,2,160625.17,1,0,1,3554.63,13200,Male,Loyal Customer,70,Personal Travel,Eco,542,1,5,1,2,2,1,2,2,5,3,1,1,2,2,16,0
145,15605673,Liang,716,Spain,Female,29,8,0,2,0,0,78616.92,100774,Male,Loyal Customer,37,Business travel,Business,2245,4,4,4,4,2,3,3,4,4,4,4,1,4,5,0,0
146,15669282,Uchechukwu,636,France,Female,20,10,124266.86,1,0,0,100566.81,13827,Male,Loyal Customer,44,Business travel,Eco,628,3,1,1,1,3,3,3,3,3,3,2,4,2,3,54,40
147,15792726,Sung,470,France,Female,25,8,127974.06,2,1,1,183259.35,16963,Female,Loyal Customer,36,Business travel,Eco,545,5,2,2,2,5,5,5,5,5,2,4,4,5,5,0,0
148,15593241,Tochukwu,444,France,Male,43,3,0,2,1,1,159131.21,92543,Female,Loyal Customer,15,Personal Travel,Eco,2139,2,5,1,1,3,1,3,3,5,5,5,5,5,3,10,0
149,15683053,Reyna,809,Spain,Female,48,2,0,1,1,0,160976.85,40463,Female,Loyal Customer,49,Business travel,Business,175,5,5,5,5,1,3,4,5,5,5,3,1,5,3,0,0
150,15632736,Liang,850,Germany,Female,30,3,104911.35,2,1,1,42933.26,111794,Female,Loyal Customer,42,Business travel,Business,3384,2,5,5,5,3,3,4,2,2,2,2,2,2,4,0,0
151,15731865,Unwin,637,France,Male,27,1,0,2,1,0,91291.2,116708,Male,Loyal Customer,55,Business travel,Eco Plus,296,5,5,5,5,5,5,5,5,2,4,4,1,3,5,9,6
152,15760450,Rutherford,512,France,Male,43,1,0,2,1,1,52471.36,83482,Male,Loyal Customer,40,Business travel,Business,3722,3,3,3,3,4,5,4,4,4,5,4,5,4,4,0,0
153,15787204,Howe,774,Spain,Female,43,1,110646.54,1,0,0,108804.28,67726,Female,Loyal Customer,24,Business travel,Eco,1205,4,4,4,4,4,4,1,4,2,2,4,2,4,4,1,0
154,15650454,Tran,641,France,Male,57,5,0,2,1,1,122449.18,65363,Female,disloyal Customer,17,Business travel,Eco,432,1,0,1,4,5,1,5,5,4,1,4,3,4,5,38,37
155,15573730,Thompson,586,Germany,Male,42,6,126704.49,2,1,0,41682.3,5402,Female,Loyal Customer,58,Personal Travel,Eco,812,4,2,4,4,5,4,3,1,1,4,1,2,1,2,0,0
156,15705050,Linger,611,France,Male,30,9,0,2,1,1,148887.69,84961,Male,Loyal Customer,45,Personal Travel,Eco Plus,481,2,4,2,4,5,2,5,5,2,3,3,1,3,5,70,58
157,15791342,Johnston,660,Spain,Male,31,1,84560.04,1,1,1,137784.25,35685,Female,Loyal Customer,50,Business travel,Business,2475,2,1,1,1,2,2,2,1,1,3,3,2,4,2,0,0
158,15684316,Udokamma,532,France,Male,43,9,0,2,0,0,190573.91,44713,Male,Loyal Customer,36,Personal Travel,Eco,67,3,5,3,4,2,3,2,2,5,4,5,5,4,2,69,78
159,15700540,Barrera,557,Germany,Female,38,2,129893.56,1,0,0,102076.03,86692,Male,Loyal Customer,48,Business travel,Business,1747,3,3,3,3,2,5,5,4,4,4,4,4,4,4,2,4
160,15770631,Sutherland,730,Spain,Male,25,5,167385.81,1,1,1,56307.51,107249,Male,Loyal Customer,59,Business travel,Business,3657,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,6
161,15790594,Bednall,535,France,Female,27,6,0,2,0,1,49775.58,65293,Female,Loyal Customer,60,Personal Travel,Eco Plus,247,1,4,0,1,4,5,4,2,2,0,2,3,2,5,40,42
162,15604020,Otoole,773,Germany,Female,36,4,105858.71,1,0,1,4395.45,56238,Female,Loyal Customer,58,Personal Travel,Eco Plus,1608,1,5,1,2,5,3,5,1,1,1,1,5,1,3,0,0
163,15637599,Cremonesi,510,Germany,Female,44,4,123070.89,1,1,0,28461.29,97873,Male,disloyal Customer,24,Business travel,Eco,391,3,5,2,2,2,2,2,2,3,4,5,4,5,2,1,0
164,15736578,Hamilton,539,France,Male,39,1,0,1,1,1,28184.7,51355,Male,disloyal Customer,43,Business travel,Eco Plus,308,3,3,3,1,1,3,1,1,3,4,1,3,2,1,0,6
165,15666332,Donaldson,690,Spain,Female,48,2,0,2,1,1,3149.1,97222,Female,Loyal Customer,34,Personal Travel,Eco Plus,1164,3,4,3,2,4,3,1,4,5,2,4,3,5,4,0,0
166,15727291,McKay,821,France,Female,40,1,0,2,1,0,194273.12,74203,Female,Loyal Customer,40,Business travel,Business,3083,5,5,5,5,4,4,5,5,5,5,5,3,5,4,1,0
167,15785920,Black,687,Germany,Male,35,1,125141.24,2,1,1,148537.07,67745,Female,Loyal Customer,43,Business travel,Business,3008,2,2,2,2,2,4,5,5,5,5,5,5,5,4,5,0
168,15658987,Kane,557,France,Female,46,4,96173.17,2,1,1,116378.31,6816,Male,Loyal Customer,49,Personal Travel,Eco,235,4,5,4,2,4,4,2,4,5,4,5,4,4,4,130,124
169,15687719,She,532,Spain,Female,37,5,0,2,0,1,6761.84,127325,Male,Loyal Customer,47,Business travel,Business,507,1,1,1,1,3,4,4,4,4,4,4,3,4,3,8,6
170,15799641,Bruno,540,Spain,Male,39,2,0,2,1,0,81995.92,86364,Female,Loyal Customer,50,Business travel,Business,2120,3,3,3,3,4,4,4,5,5,5,5,4,5,4,0,0
171,15758702,Watson,705,France,Female,55,8,0,2,1,1,14392.68,43080,Male,Loyal Customer,17,Personal Travel,Eco,414,2,5,4,5,2,4,2,2,4,1,2,5,1,2,0,0
172,15689526,Shih,542,Germany,Female,35,9,127543.11,2,1,0,468.94,95068,Female,Loyal Customer,63,Personal Travel,Eco,248,1,5,1,5,2,5,5,3,3,1,3,3,3,5,11,10
173,15586848,Rose,706,France,Male,38,1,0,2,1,0,122379.54,59380,Female,Loyal Customer,62,Business travel,Business,3927,2,3,3,3,4,3,3,2,2,2,2,4,2,3,9,0
174,15707637,Zikoranachukwudimma,765,France,Female,56,1,0,1,1,0,13228.93,93755,Female,disloyal Customer,34,Business travel,Eco,368,3,3,3,3,3,3,3,3,2,4,4,2,3,3,18,10
175,15719426,Cole,529,France,Male,67,8,103101.56,2,1,1,154002.02,60895,Female,Loyal Customer,14,Personal Travel,Eco,420,3,2,3,3,2,3,2,2,3,2,4,3,4,2,5,0
176,15639265,Isaacs,714,France,Male,54,7,126113.28,1,1,0,112777.38,102270,Female,Loyal Customer,41,Business travel,Business,258,4,4,4,4,4,5,5,5,5,5,5,4,5,3,0,0
177,15576124,Muravyova,582,France,Male,41,1,40488.76,1,1,0,128528.83,81990,Male,Loyal Customer,57,Business travel,Eco,1535,1,2,2,2,1,1,1,1,3,2,2,3,3,1,0,10
178,15757829,Timperley,609,Germany,Female,40,10,137389.77,2,1,0,170122.22,82659,Male,Loyal Customer,37,Business travel,Business,120,2,2,2,2,3,2,1,5,5,5,5,1,5,1,0,0
179,15633227,Kenechukwu,518,France,Female,28,9,85146.36,1,0,0,2803.89,27721,Male,disloyal Customer,26,Business travel,Eco,775,2,2,2,3,2,2,2,2,4,4,4,3,3,2,0,0
180,15753092,He,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,62023,Male,disloyal Customer,29,Business travel,Eco,2475,2,2,2,3,1,2,1,1,4,5,1,4,3,1,0,0
181,15782939,Storey,747,France,Male,42,4,80214.36,1,1,0,115241.96,16273,Male,Loyal Customer,16,Personal Travel,Eco,748,3,3,2,2,3,2,3,3,3,4,2,3,2,3,32,60
182,15746338,Onyekachukwu,565,France,Female,40,2,0,2,1,1,129956.13,82505,Female,Loyal Customer,49,Business travel,Business,1749,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0
183,15590676,Kharlamova,735,France,Male,34,1,141796.43,1,1,0,45858.49,59810,Female,Loyal Customer,29,Business travel,Business,1023,4,1,1,1,4,3,4,4,3,4,4,4,3,4,45,35
184,15599329,Christopher,697,France,Female,49,7,195238.29,4,0,1,131083.56,87183,Female,Loyal Customer,40,Business travel,Business,2960,2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,0
185,15783097,Lombardo,813,Germany,Male,27,6,111348.15,1,1,0,46422.46,1235,Male,Loyal Customer,39,Personal Travel,Eco,354,3,3,3,2,1,3,1,1,3,4,2,1,2,1,3,7
186,15597885,Kerr,772,France,Male,43,6,0,2,1,1,57675.88,70809,Female,Loyal Customer,40,Business travel,Eco,624,2,2,1,2,2,2,2,2,4,2,3,3,3,2,0,0
187,15597467,Duncan,606,France,Female,71,8,0,2,1,1,169741.96,34649,Male,Loyal Customer,37,Personal Travel,Eco,427,4,2,4,3,5,4,5,5,4,2,4,2,4,5,0,0
188,15724764,Lawley,667,Germany,Female,42,10,64404.26,2,0,0,26022.37,100677,Male,disloyal Customer,39,Business travel,Eco,628,2,4,2,3,1,2,3,1,3,5,3,2,4,1,33,26
189,15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,125334.16,54370,Male,disloyal Customer,25,Business travel,Business,305,4,0,4,1,1,4,1,1,5,5,5,4,4,1,44,30
190,15684769,Whitson,542,France,Male,67,10,129431.36,1,0,1,21343.74,106870,Female,Loyal Customer,35,Business travel,Business,2310,4,5,4,4,5,4,5,5,5,5,5,3,5,5,0,0
191,15756167,Doyne,762,Spain,Female,43,5,134204.67,1,1,1,139971.01,43356,Female,Loyal Customer,18,Business travel,Business,387,2,2,2,2,5,5,5,5,4,4,1,3,5,5,0,0
192,15632439,Pinto,698,France,Female,39,4,0,2,0,1,47455.82,57536,Male,disloyal Customer,17,Business travel,Eco,413,3,1,2,4,3,2,3,3,4,5,3,3,3,3,49,41
193,15755138,Chin,850,France,Female,32,8,0,2,1,1,55593.8,54790,Male,Loyal Customer,41,Personal Travel,Business,985,0,4,1,3,4,3,4,3,3,1,3,1,3,3,0,0
194,15659092,Davide,621,France,Female,50,5,0,2,1,0,191756.54,74976,Male,Loyal Customer,59,Personal Travel,Eco,2475,1,2,0,4,5,0,5,5,3,5,4,2,4,5,0,0
195,15742116,Torres,671,Germany,Female,48,9,116711.06,2,0,0,76373.38,11490,Female,Loyal Customer,40,Personal Travel,Eco Plus,667,2,2,2,3,3,2,2,3,3,5,3,4,2,3,0,0
196,15801994,Buccho,775,France,Male,31,9,0,2,1,0,169278.51,25247,Female,Loyal Customer,31,Business travel,Eco Plus,787,5,5,1,1,5,5,5,5,3,2,3,5,4,5,0,0
197,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,50890,Male,Loyal Customer,48,Personal Travel,Eco,373,2,1,2,2,5,2,5,5,3,4,2,4,3,5,18,4
198,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,809,Male,Loyal Customer,57,Business travel,Business,309,2,1,1,1,2,2,3,2,2,2,2,2,2,1,17,16
199,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,23421,Male,Loyal Customer,36,Personal Travel,Eco,541,1,4,1,1,4,1,4,4,4,3,4,5,4,4,0,0
200,15684469,Hsiung,841,Germany,Male,32,2,117070.21,1,1,0,113482.2,8694,Male,Loyal Customer,46,Business travel,Business,2771,0,0,0,2,1,3,4,3,3,3,3,3,3,1,0,0
201,15627637,Obioma,709,Germany,Male,23,8,73314.04,2,1,0,63446.47,94911,Male,Loyal Customer,37,Business travel,Business,2586,5,5,5,5,4,2,4,5,5,5,5,2,5,4,10,5
202,15667093,Onio,673,France,Male,37,2,0,1,1,1,13624.02,41201,Female,Loyal Customer,26,Business travel,Business,1988,4,4,4,4,4,4,4,4,5,4,1,4,3,4,37,28
203,15690589,Udinesi,541,France,Male,37,9,212314.03,1,0,1,148814.54,36134,Female,Loyal Customer,64,Business travel,Business,1609,4,4,4,4,4,3,5,4,4,4,4,3,4,2,0,0
204,15595350,Fermin,661,France,Female,31,3,136067.82,2,1,0,65567.91,19704,Male,Loyal Customer,30,Business travel,Business,409,2,2,2,2,4,4,4,4,3,4,1,1,2,4,0,0
205,15777586,Moss,784,Spain,Female,42,2,109052.04,2,1,0,6409.55,111903,Male,Loyal Customer,37,Personal Travel,Eco,804,2,5,2,4,1,2,1,1,5,4,3,1,2,1,10,1
206,15804064,Docherty,742,France,Female,35,2,79126.17,1,1,1,126997.53,10266,Male,Loyal Customer,59,Personal Travel,Business,201,2,2,0,4,3,4,4,4,4,0,4,4,4,2,0,0
207,15717770,Marcelo,850,Spain,Female,55,7,0,1,0,0,171762.87,88213,Male,disloyal Customer,17,Business travel,Eco,404,2,2,2,4,2,2,2,2,4,3,3,3,3,2,0,0
208,15754443,Fadden,443,France,Female,35,9,108308,1,1,0,129031.19,53037,Male,Loyal Customer,41,Business travel,Eco,1208,4,4,4,4,4,4,4,4,3,2,4,3,2,4,0,0
209,15776939,Zox,778,Germany,Female,48,3,102290.56,2,1,0,182691.31,109805,Female,Loyal Customer,49,Business travel,Eco,1092,4,5,5,5,2,3,4,4,4,4,4,2,4,3,0,0
210,15713517,Otitodilinna,529,France,Male,39,6,102025.08,2,1,0,12351.01,11780,Female,Loyal Customer,20,Personal Travel,Eco,395,4,1,4,3,2,4,1,2,3,4,4,2,4,2,0,0
211,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,75245,Female,Loyal Customer,28,Personal Travel,Eco,1846,2,5,2,3,2,2,2,2,5,2,3,3,4,2,2,0
212,15673995,Tu,516,Spain,Female,65,9,102541.1,1,1,0,181490.42,100669,Female,Loyal Customer,53,Business travel,Business,628,2,2,2,2,4,4,5,5,5,5,5,4,5,5,0,0
213,15771054,Barnes,469,Spain,Male,35,5,0,2,1,0,186490.37,100191,Male,Loyal Customer,61,Personal Travel,Eco,725,2,5,2,3,2,2,2,2,4,3,3,2,4,2,4,0
214,15578788,Bibi,786,Spain,Male,40,6,0,2,0,0,41248.8,46033,Female,Loyal Customer,44,Business travel,Business,3612,3,3,3,3,3,3,3,4,5,3,2,3,4,3,105,146
215,15737408,L?,703,France,Female,41,6,109941.51,1,1,0,116267.28,7203,Male,Loyal Customer,34,Business travel,Business,3747,2,3,3,3,1,4,3,3,3,3,2,4,3,1,58,67
216,15750837,Landseer,579,Germany,Male,41,0,141749.68,1,0,1,9201.53,112455,Male,disloyal Customer,39,Business travel,Eco,453,1,4,1,4,4,1,4,4,2,1,4,4,3,4,42,34
217,15576022,Nwachinemelu,565,France,Male,38,5,0,2,0,1,80630.32,108624,Male,disloyal Customer,27,Business travel,Business,696,3,3,3,5,3,1,5,4,4,4,4,5,4,5,128,152
218,15635502,Ch'iu,443,France,Male,44,2,0,1,1,0,159165.7,110210,Male,Loyal Customer,31,Business travel,Business,2451,2,2,2,2,4,4,4,4,3,3,5,4,4,4,2,0
219,15627298,Vinogradova,589,France,Male,37,7,85146.48,2,1,0,86490.09,68819,Male,Loyal Customer,35,Business travel,Eco Plus,926,1,5,5,5,1,1,1,1,1,1,4,4,4,1,0,9
220,15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,197572.41,53505,Female,Loyal Customer,49,Personal Travel,Eco,2288,3,2,3,1,5,2,2,4,4,3,4,3,4,3,4,0
221,15645059,Crace,711,France,Female,28,8,0,2,0,0,105159.89,65998,Female,Loyal Customer,46,Business travel,Business,1502,3,3,5,3,3,4,5,3,3,4,3,4,3,4,1,6
222,15689671,Packham,775,Spain,Male,27,4,0,1,1,1,40807.26,91268,Male,Loyal Customer,66,Personal Travel,Eco,406,2,4,4,3,3,4,4,3,3,2,4,5,5,3,0,0
223,15718667,T'ien,621,France,Male,35,7,87619.29,1,1,0,143.34,38791,Male,Loyal Customer,73,Business travel,Eco,387,4,3,3,3,4,4,4,4,1,3,5,3,1,4,0,0
224,15803202,Onyekachi,350,France,Male,51,10,0,1,1,1,125823.79,16110,Female,Loyal Customer,35,Personal Travel,Business,725,5,1,5,4,4,3,3,3,3,5,3,4,3,3,0,0
225,15593683,Solomina,668,Spain,Female,30,8,0,2,1,0,138465.7,115042,Female,Loyal Customer,55,Business travel,Business,342,5,5,5,5,2,4,5,5,5,5,5,5,5,4,0,0
226,15703394,Hawes,633,Spain,Male,27,3,0,2,1,0,44008.91,69560,Female,disloyal Customer,42,Business travel,Eco,2475,3,3,3,3,3,5,5,1,1,4,4,5,2,5,2,0
227,15570289,Benson,697,Germany,Male,43,8,103409.16,1,1,0,66893.28,670,Female,disloyal Customer,50,Business travel,Business,134,1,1,1,4,5,1,5,5,1,1,4,2,4,5,0,10
228,15567437,Emenike,734,Germany,Female,30,7,123040.38,1,1,1,76503.06,117722,Male,disloyal Customer,26,Business travel,Business,935,5,5,5,2,1,5,1,1,5,5,5,3,5,1,7,1
229,15711687,Nero,434,France,Male,41,4,108128.52,1,0,1,56784.11,76662,Female,Loyal Customer,56,Personal Travel,Eco,547,4,3,4,2,1,3,5,5,5,4,5,5,5,3,0,0
230,15656592,Toscano,646,Germany,Male,48,8,169023.33,2,1,1,175657.55,88227,Female,Loyal Customer,77,Business travel,Business,270,4,2,2,2,1,4,3,4,4,4,4,1,4,4,3,4
231,15634373,Yang,764,France,Male,30,5,0,2,0,1,105155.66,11288,Male,Loyal Customer,67,Personal Travel,Eco,247,1,2,1,3,4,1,3,4,2,3,4,4,4,4,74,91
232,15769125,Palerma,727,Spain,Female,41,10,0,2,0,1,47468.56,60817,Female,Loyal Customer,40,Personal Travel,Eco,455,4,5,4,3,5,4,5,5,3,5,5,4,5,5,0,0
233,15711386,Trentini,724,France,Female,29,6,0,2,0,1,64729.51,56261,Male,Loyal Customer,40,Business travel,Business,2753,1,1,1,1,2,4,4,4,4,4,4,3,4,4,0,0
234,15714241,Haddon,749,Spain,Male,42,9,222267.63,1,0,0,101108.85,45962,Male,Loyal Customer,25,Business travel,Eco Plus,913,0,3,0,1,3,0,5,3,1,1,2,3,4,3,0,0
235,15642530,Coates,706,Germany,Female,47,10,144090.42,1,1,0,140938.95,62093,Female,Loyal Customer,29,Business travel,Business,2565,2,2,1,2,5,4,5,5,3,5,5,3,4,5,0,0
236,15713599,Castiglione,728,France,Male,30,10,114835.43,1,0,1,37662.49,27387,Female,Loyal Customer,36,Business travel,Eco,954,5,3,3,3,5,5,5,5,4,4,4,1,1,5,0,0
237,15744770,Stone,636,France,Male,44,2,0,2,0,0,86414.41,122695,Male,Loyal Customer,66,Personal Travel,Eco,361,2,4,2,4,4,2,4,4,4,3,5,5,4,4,0,0
238,15780498,Maynard,634,France,Male,34,3,145030.92,1,1,1,41820.65,53308,Male,Loyal Customer,12,Personal Travel,Eco,811,3,1,3,2,2,3,2,2,3,4,2,1,3,2,0,0
239,15624397,Moore,627,France,Male,43,8,71240.3,1,0,1,127734.16,72210,Female,Loyal Customer,9,Personal Travel,Eco,2724,3,2,4,4,4,4,2,4,5,3,4,2,2,2,1,0
240,15615219,Obielumani,518,France,Male,59,5,138772.15,1,0,1,123872,70203,Female,Loyal Customer,48,Personal Travel,Eco,258,2,5,2,4,4,3,4,1,1,2,1,1,1,3,0,0
241,15570908,Harding,687,Spain,Female,29,7,93617.07,1,0,1,113050.92,67351,Female,Loyal Customer,38,Personal Travel,Eco,1471,3,4,3,3,3,3,3,3,5,5,4,4,4,3,0,0
242,15762855,Hill,622,Spain,Female,23,8,0,2,1,1,131389.39,97219,Female,Loyal Customer,16,Business travel,Eco Plus,1497,1,1,1,1,1,1,3,1,2,5,4,4,4,1,7,7
243,15661827,Brown,693,Spain,Female,45,4,0,2,1,1,26589.56,49431,Female,disloyal Customer,23,Business travel,Eco,89,4,1,4,3,3,4,4,3,4,1,3,2,4,3,0,0
244,15746035,Pagnotto,450,Spain,Male,25,9,74237.2,2,0,1,195463.35,14616,Male,Loyal Customer,28,Personal Travel,Eco Plus,448,1,5,1,3,1,2,2,3,2,5,4,2,5,2,135,142
245,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,39569,Female,Loyal Customer,67,Business travel,Business,2828,3,3,3,3,1,2,2,3,3,3,3,3,3,4,0,0
246,15793424,Tan,663,Spain,Female,28,8,61274.7,2,1,0,136054.45,127928,Male,Loyal Customer,29,Business travel,Business,2300,4,4,4,4,5,5,5,5,3,4,4,4,5,5,0,0
247,15577905,Hammond,660,France,Male,34,8,106486.66,2,0,1,182262.66,43315,Male,Loyal Customer,40,Business travel,Business,436,2,1,2,2,1,4,4,2,2,2,2,4,2,3,0,0
248,15667216,Chung,579,France,Female,29,10,73194.52,2,1,1,129209.09,12528,Male,Loyal Customer,12,Business travel,Business,871,1,4,4,4,1,1,1,1,2,4,4,2,3,1,0,0
249,15673971,Houghton,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,98540,Female,Loyal Customer,66,Personal Travel,Eco,668,1,5,1,3,3,4,5,5,5,1,5,4,5,4,0,0
250,15701238,Chia,683,France,Male,47,1,0,2,1,0,148989.15,48653,Male,Loyal Customer,57,Business travel,Business,2420,1,1,1,1,4,4,5,5,5,5,5,5,5,5,88,119
251,15644849,Zikoranachidimma,655,France,Female,32,2,0,1,1,1,71047.51,58811,Male,Loyal Customer,11,Personal Travel,Eco,864,2,4,2,3,2,2,2,2,3,5,4,5,4,2,47,44
252,15635531,Boag,575,Spain,Female,30,8,0,2,1,0,185341.63,126475,Female,Loyal Customer,59,Business travel,Business,1788,3,3,1,3,5,5,4,5,5,5,5,3,5,3,0,0
253,15632263,Pagnotto,574,Spain,Male,30,5,120355,1,1,0,137793.35,58431,Female,Loyal Customer,41,Business travel,Eco,323,5,2,2,2,5,5,5,5,5,4,4,4,5,5,0,0
254,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1,1,1,198317.23,27923,Male,Loyal Customer,34,Personal Travel,Eco,689,3,4,3,3,2,3,2,2,3,5,5,4,4,2,0,0
255,15619045,Baxter,776,France,Female,43,4,0,2,0,1,162137.5,20867,Female,Loyal Customer,70,Personal Travel,Eco,534,1,4,1,5,4,4,4,4,4,1,4,3,4,4,9,0
256,15697510,Tien,707,Spain,Female,52,7,0,1,1,0,109688.82,56603,Male,Loyal Customer,34,Business travel,Eco,1068,1,1,3,1,1,1,1,1,4,2,4,3,3,1,0,0
257,15784923,Chimezie,705,Germany,Female,37,3,109974.22,1,1,1,36320.87,125463,Male,Loyal Customer,26,Business travel,Business,2845,2,2,2,2,4,4,4,3,3,4,4,4,3,4,138,125
258,15567383,Slone,678,Germany,Female,44,2,98009.13,2,0,1,31384.86,18167,Male,Loyal Customer,44,Business travel,Eco Plus,430,4,5,5,5,4,4,4,4,3,5,5,5,3,4,0,0
259,15732621,Martin,663,France,Male,34,10,0,1,1,1,114083.73,125523,Male,Loyal Customer,45,Business travel,Business,3914,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0,0
260,15757981,Loggia,748,France,Male,66,8,0,1,1,1,163331.65,33573,Male,Loyal Customer,34,Business travel,Business,399,1,1,1,1,1,2,1,4,4,5,4,3,4,1,0,1
261,15727819,Hartley,677,Spain,Female,34,10,171671.9,1,1,1,50777.77,94560,Female,Loyal Customer,66,Business travel,Eco,528,1,4,3,4,5,3,3,1,1,1,1,4,1,3,20,11
262,15738088,Parkin,634,Spain,Male,63,10,0,2,1,0,30772.86,60138,Female,Loyal Customer,30,Business travel,Business,3101,2,4,4,4,2,3,2,2,2,1,2,3,2,2,0,0
263,15765173,Lin,350,France,Female,60,3,0,1,0,0,113796.15,63881,Male,Loyal Customer,53,Business travel,Eco,1212,2,5,5,5,2,2,2,2,1,5,3,2,3,2,0,0
264,15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,188729.08,59866,Female,Loyal Customer,60,Business travel,Business,997,3,3,3,3,2,4,5,4,4,4,4,4,4,5,21,0
265,15618203,Tien,773,Germany,Male,51,8,116197.65,2,1,1,86701.4,64322,Female,Loyal Customer,51,Business travel,Business,1172,5,5,5,5,3,5,5,4,4,4,4,4,4,5,0,0
266,15791452,Dann,675,France,Male,39,1,0,2,1,0,153129.22,11959,Male,Loyal Customer,47,Business travel,Business,3178,2,2,2,2,5,5,5,5,5,5,5,3,5,4,0,0
267,15638159,Trentino,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,77451,Female,disloyal Customer,38,Business travel,Business,507,5,5,5,2,5,5,4,5,4,4,4,5,5,5,0,0
268,15585466,Russo,552,France,Male,29,10,0,2,1,0,12186.83,61809,Male,Loyal Customer,55,Personal Travel,Eco,1379,2,1,2,4,5,2,5,5,4,3,3,3,3,5,0,0
269,15677310,Christie,761,Germany,Male,62,5,98854.34,1,0,0,86920.97,104804,Male,Loyal Customer,45,Personal Travel,Eco,787,1,4,1,2,3,1,3,3,1,4,4,5,2,3,2,0
270,15646262,Ross,622,France,Male,31,7,0,1,1,0,35408.77,95377,Female,Loyal Customer,18,Personal Travel,Eco,189,0,4,0,1,1,0,1,1,4,4,5,5,4,1,0,0
271,15656901,Nnonso,615,France,Male,59,8,0,2,1,1,165576.55,51,Male,Loyal Customer,44,Business travel,Business,1859,2,2,4,2,5,5,5,5,5,5,5,3,5,4,0,0
272,15621093,Teng,681,Germany,Male,31,4,97338.19,2,0,0,48226.76,100575,Female,Loyal Customer,30,Business travel,Business,486,2,2,2,2,4,4,4,4,4,5,5,5,5,4,4,3
273,15592123,Buccho,768,France,Male,30,6,0,2,1,1,199454.37,696,Male,disloyal Customer,22,Business travel,Eco,102,1,5,1,3,4,1,4,4,4,3,4,5,4,4,0,0
274,15589200,Madukaife,617,Spain,Male,34,9,0,2,1,0,118749.58,121066,Male,disloyal Customer,21,Business travel,Eco,993,4,4,4,3,5,4,5,5,5,3,5,4,4,5,0,0
275,15602934,Dunn,452,France,Female,33,6,131698.57,2,1,0,151623.91,30209,Female,Loyal Customer,62,Personal Travel,Eco Plus,123,2,4,2,4,1,1,5,5,5,2,5,1,5,4,0,0
276,15812720,Hooker,807,Germany,Male,37,10,130110.45,2,0,1,172097.95,96749,Male,Loyal Customer,40,Business travel,Business,2927,3,3,3,3,3,5,4,4,4,4,4,4,4,5,0,0
277,15695383,Griffin,567,Spain,Male,44,9,0,2,1,0,87677.15,25112,Female,Loyal Customer,27,Business travel,Eco,946,4,4,4,4,4,4,4,4,1,2,2,2,2,4,3,0
278,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,129844,Male,Loyal Customer,36,Personal Travel,Eco,337,2,5,3,4,5,3,5,5,3,3,4,3,5,5,0,0
279,15761606,Law,617,Spain,Female,37,9,101707.8,1,1,0,123866.28,119417,Female,Loyal Customer,49,Business travel,Eco,399,5,4,4,4,2,2,4,5,5,5,5,2,5,5,0,0
